episode,timestep,reward
7,1024,-1810.9256
15,2048,-1847.747
23,3072,-1814.3655
31,4096,-1731.3243
39,5120,-1808.2649
47,6144,-1849.7627
55,7168,-1807.2891
63,8192,-1812.3136
71,9216,-1761.1027
