episode,timestep,reward
1,2000,-291.3062
3,4000,-206.8865
5,6000,-244.5312
7,8000,-274.2356
9,10000,-266.3608
11,12000,-232.1315
13,14000,-252.0214
15,16000,-248.2459
17,18000,-236.1409
19,20000,-232.1287
21,22000,-264.9748
23,24000,-140.2341
25,26000,-220.7968
27,28000,-202.6176
29,30000,-248.8198
31,32000,-219.7576
33,34000,-230.4798
35,36000,-193.6668
37,38000,-245.6398
39,40000,-71.9545
41,42000,-234.665
43,44000,-130.912
45,46000,-142.2144
47,48000,34.8341
49,50000,37.0681
51,52000,-123.5269
53,54000,-179.9869
55,56000,-124.9167
57,58000,-35.4643
59,60000,-71.4261
61,62000,-17.2399
63,64000,56.9372
65,66000,173.142
67,68000,-26.6391
69,70000,-133.1439
71,72000,175.5357
73,74000,-140.8393
75,76000,-55.0366
77,78000,-40.6721
79,80000,-27.0794
81,82000,42.0657
83,84000,154.0213
85,86000,32.378
87,88000,-146.6518
89,90000,40.8935
91,92000,322.999
93,94000,-48.289
95,96000,97.0882
97,98000,763.9095
99,100000,365.8044
101,102000,1008.5091
103,104000,518.5942
105,106000,70.3639
107,108000,251.4264
109,110000,786.692
111,112000,-73.7975
113,114000,-68.9283
115,116000,148.0191
117,118000,898.8849
119,120000,1003.2925
121,122000,237.0733
123,124000,484.1213
125,126000,939.0873
127,128000,121.8337
129,130000,510.661
131,132000,262.5694
133,134000,517.4475
135,136000,680.0263
137,138000,284.2747
139,140000,754.2862
141,142000,289.7525
143,144000,918.8868
145,146000,-199999768.6957
147,148000,1062.2839
149,150000,151.9041
151,152000,227.9137
153,154000,751.8113
155,156000,471.1783
157,158000,699.1641
159,160000,116.7289
161,162000,511.558
163,164000,547.9209
165,166000,774.3339
167,168000,481.9368
169,170000,788.5042
171,172000,1267.2244
173,174000,438.2497
175,176000,490.2767
177,178000,959.3056
179,180000,1153.1109
181,182000,662.9366
183,184000,813.7775
185,186000,378.7806
187,188000,687.4861
189,190000,138.3333
191,192000,802.3477
193,194000,1248.7567
195,196000,253.7838
197,198000,531.4223
199,200000,1033.5895
201,202000,548.1792
203,204000,977.9212
205,206000,870.5223
207,208000,895.8853
209,210000,920.6811
211,212000,1178.1351
213,214000,746.0836
215,216000,1619.7008
217,218000,1761.8552
219,220000,1302.5323
221,222000,914.8738
223,224000,173.1299
225,226000,574.3271
227,228000,983.5888
229,230000,1214.5073
231,232000,287.5871
233,234000,1638.7289
235,236000,1012.696
237,238000,1636.1156
239,240000,1093.776
241,242000,1311.0845
243,244000,892.0023
