episode,timestep,reward
1,2000,-87.0429
3,4000,-144.5187
5,6000,-111.1107
7,8000,-135.0233
9,10000,-131.5402
11,12000,-77.8009
13,14000,-128.5806
15,16000,-60.2106
17,18000,-124.6277
19,20000,-156.7535
21,22000,-106.2811
23,24000,-169.3304
25,26000,-50.0095
27,28000,-160.2445
29,30000,-143.3275
31,32000,-122.817
33,34000,-138.3198
35,36000,-171.5061
37,38000,-188.5898
39,40000,-41.1544
41,42000,-143.764
43,44000,-67.7103
45,46000,-93.7156
47,48000,-58.2114
49,50000,-27.4832
51,52000,-106.2067
53,54000,-45.1182
55,56000,-147.878
57,58000,-101.8198
59,60000,-164.2355
61,62000,376.6147
63,64000,-25.6203
65,66000,-122.2245
67,68000,7.4387
69,70000,-58.8291
71,72000,-113.8079
73,74000,-130.3434
75,76000,4.08
77,78000,-61.9747
79,80000,28.4205
81,82000,-21.4993
83,84000,-71.3245
85,86000,53.9433
87,88000,35.3131
89,90000,-5.7874
91,92000,27.4408
93,94000,-59.7936
95,96000,-12.8023
97,98000,-86.8599
99,100000,-44.5851
101,102000,-75.2512
103,104000,-30.8736
105,106000,128.1494
107,108000,487.714
109,110000,36.3643
111,112000,27.5088
113,114000,21.752
115,116000,-112.7324
117,118000,9.3822
119,120000,-74.3162
121,122000,186.0569
123,124000,276.8566
125,126000,122.2634
127,128000,36.0416
129,130000,-48.0829
131,132000,249.4994
133,134000,194.8337
135,136000,-26.888
137,138000,270.7233
139,140000,335.4364
141,142000,139.9886
143,144000,346.4427
145,146000,282.6649
147,148000,441.0687
149,150000,-86.6045
151,152000,339.3087
153,154000,21.1324
155,156000,22.7368
157,158000,100.8687
159,160000,466.052
161,162000,10.3624
163,164000,153.7861
165,166000,38.1984
167,168000,287.5595
169,170000,146.1118
171,172000,360.1813
173,174000,446.9885
175,176000,143.3171
177,178000,310.6649
179,180000,-13.5263
181,182000,133.4434
183,184000,-144.8623
185,186000,-111.2765
187,188000,70.6767
189,190000,433.1744
191,192000,248.0989
193,194000,2.4258
195,196000,202.2801
197,198000,11.7108
199,200000,321.5426
201,202000,-33.2414
203,204000,78.7235
205,206000,441.9354
207,208000,523.8255
209,210000,606.9785
211,212000,425.0831
213,214000,521.9016
215,216000,336.6865
217,218000,507.4494
219,220000,863.0098
221,222000,894.3159
223,224000,160.0864
225,226000,472.0172
227,228000,127.9526
229,230000,547.6162
231,232000,-8.253
233,234000,496.9777
235,236000,70.9476
237,238000,-34.7624
239,240000,172.6785
241,242000,715.0664
243,244000,585.3012
245,246000,-38.8581
247,248000,217.3916
249,250000,721.3795
251,252000,434.0101
253,254000,142.2603
255,256000,739.3651
257,258000,375.2019
259,260000,102.9449
261,262000,209.7265
263,264000,827.0978
265,266000,1024.9262
267,268000,681.1729
269,270000,178.7805
271,272000,642.0423
273,274000,502.0327
275,276000,543.2509
277,278000,458.6947
279,280000,896.0422
281,282000,950.5908
283,284000,129.7199
285,286000,508.5031
287,288000,77.9404
289,290000,562.1826
291,292000,501.6783
293,294000,36.8477
295,296000,27.3854
297,298000,-90.3659
299,300000,-14.9557
301,302000,214.1478
303,304000,107.1869
305,306000,84.7048
307,308000,1231.7662
309,310000,534.9542
311,312000,477.3381
313,314000,273.5213
315,316000,290.6249
317,318000,177.6424
319,320000,440.1314
321,322000,270.5341
323,324000,781.7256
325,326000,-2.6362
327,328000,932.1697
329,330000,952.3561
331,332000,904.3038
333,334000,-58.3876
335,336000,567.748
337,338000,233.8363
339,340000,97.0141
341,342000,503.2059
343,344000,244.34
345,346000,149.9958
347,348000,612.6755
349,350000,562.2951
351,352000,596.6643
353,354000,1145.6754
355,356000,496.7633
357,358000,223.6607
359,360000,543.3991
361,362000,275.8671
363,364000,672.9665
365,366000,493.9184
367,368000,108.4769
369,370000,1159.0427
371,372000,824.5208
373,374000,971.4817
375,376000,538.6823
377,378000,179.4285
379,380000,583.9317
381,382000,1124.2365
383,384000,583.5765
385,386000,36.4803
387,388000,510.3786
389,390000,614.3393
391,392000,501.9672
393,394000,161.3233
395,396000,857.1114
397,398000,870.8672
399,400000,0.8647
401,402000,249.7707
403,404000,310.8716
405,406000,1034.8774
407,408000,172.7965
409,410000,302.8111
411,412000,426.6399
413,414000,234.0751
415,416000,99.3094
417,418000,636.691
419,420000,242.5577
421,422000,889.2949
423,424000,1298.708
425,426000,550.5866
427,428000,748.3406
429,430000,655.3647
431,432000,48.1609
433,434000,689.7335
435,436000,-94.1571
437,438000,-36.9629
439,440000,330.8578
441,442000,984.3658
443,444000,646.424
445,446000,-47.1229
447,448000,125.7805
449,450000,20.3836
451,452000,293.973
453,454000,480.1468
455,456000,842.9418
457,458000,77.3541
459,460000,696.5966
461,462000,292.4184
463,464000,677.4018
465,466000,366.448
467,468000,165.3075
469,470000,748.0358
471,472000,200.2642
473,474000,872.3675
475,476000,498.8337
477,478000,552.6941
479,480000,90.3897
481,482000,322.8595
483,484000,210.7011
485,486000,495.1197
487,488000,794.1321
489,490000,242.0772
491,492000,191.5189
493,494000,373.3079
495,496000,21.8276
497,498000,124.5614
499,500000,335.3683
501,502000,-44.8471
503,504000,640.4584
505,506000,876.8265
507,508000,181.573
509,510000,403.0758
511,512000,767.0453
513,514000,785.0037
515,516000,220.0418
517,518000,409.6883
519,520000,488.6719
521,522000,526.6534
523,524000,581.9466
525,526000,482.3644
527,528000,155.3885
529,530000,905.2404
531,532000,1166.4172
533,534000,1029.6655
535,536000,577.6864
537,538000,667.8205
539,540000,1032.6112
541,542000,1294.7947
543,544000,646.7646
545,546000,1442.8678
547,548000,121.4971
549,550000,219.1841
551,552000,76.3825
553,554000,198.1865
555,556000,258.8255
557,558000,662.6301
559,560000,378.0173
561,562000,174.4416
563,564000,267.6632
565,566000,998.2855
567,568000,66.5096
569,570000,532.1223
571,572000,686.8239
573,574000,9.4231
575,576000,746.3652
577,578000,531.2148
579,580000,467.6236
581,582000,497.5442
