episode,timestep,reward
829,830000,2849.2591
831,832000,3624.8959
833,834000,2937.7652
835,836000,3773.6971
837,838000,3697.9928
839,840000,2732.1737
841,842000,3016.7354
843,844000,3547.4555
845,846000,3168.4957
847,848000,3418.9185
849,850000,2428.7742
851,852000,3733.2213
853,854000,2672.9048
855,856000,3191.1445
857,858000,2716.3144
859,860000,3935.2646
861,862000,3195.5453
863,864000,3611.3193
865,866000,3166.8508
867,868000,2782.3703
869,870000,3016.4976
871,872000,2712.6867
873,874000,3213.3039
875,876000,3898.4535
877,878000,2336.4132
879,880000,1573.0248
881,882000,2425.9366
883,884000,3053.0011
885,886000,3006.4127
887,888000,2988.898
889,890000,2617.4053
891,892000,3874.9356
893,894000,3482.013
895,896000,3690.5432
897,898000,2967.2199
899,900000,3090.8795
901,902000,3695.8986
903,904000,2863.7628
905,906000,2688.6919
907,908000,1757.0244
909,910000,1483.7438
911,912000,1027.0433
913,914000,1201.4296
915,916000,1974.8441
917,918000,1695.1356
919,920000,929.481
921,922000,1671.7348
923,924000,1980.8761
925,926000,1658.8984
927,928000,1946.0954
929,930000,1721.9653
931,932000,1980.221
933,934000,1921.1213
935,936000,1430.4206
937,938000,1614.6689
939,940000,1343.566
941,942000,1556.3994
943,944000,1539.7978
945,946000,2470.7106
947,948000,1912.1536
949,950000,2065.3297
951,952000,1556.8027
953,954000,2394.615
955,956000,1382.5966
957,958000,1618.9699
959,960000,960.8724
961,962000,1782.2063
963,964000,1116.4891
965,966000,1631.102
967,968000,1259.8155
969,970000,1447.1793
971,972000,1474.812
973,974000,1353.2444
975,976000,2236.6672
977,978000,1769.2366
979,980000,350.2916
981,982000,724.815
983,984000,416.5085
985,986000,649.5169
987,988000,1112.6559
989,990000,333.3288
991,992000,249.2447
993,994000,770.2635
995,996000,1159.0005
997,998000,535.4781
999,1000000,2289.6598
