episode,timestep,reward
1,2000,-151.1097
3,4000,-151.4613
5,6000,-171.1465
7,8000,-140.3881
9,10000,-149.7371
11,12000,-156.9645
13,14000,-163.6228
15,16000,-158.4674
17,18000,-148.3225
19,20000,-156.8173
21,22000,-161.4446
23,24000,-155.7356
25,26000,-131.6012
27,28000,-142.5546
29,30000,-156.1414
31,32000,-173.8872
33,34000,-156.9909
35,36000,-127.1545
37,38000,-131.1368
39,40000,-139.9426
41,42000,-131.3329
43,44000,-144.9117
45,46000,-161.9517
47,48000,-130.2997
49,50000,-127.7864
51,52000,-138.9712
53,54000,-156.0742
55,56000,-136.9124
57,58000,-146.3837
59,60000,-131.3874
61,62000,-112.1203
63,64000,-137.665
65,66000,-83.1585
67,68000,-81.4684
69,70000,-131.7957
71,72000,-80.4246
73,74000,-87.0587
75,76000,-124.2081
77,78000,-126.8744
79,80000,-63.4435
81,82000,-54.938
83,84000,-118.8619
85,86000,-69.9111
87,88000,-122.4942
89,90000,-139.474
91,92000,-136.9115
93,94000,-102.3358
95,96000,-116.9019
97,98000,-111.2238
99,100000,-62.1832
101,102000,-65.6578
103,104000,-98.8151
105,106000,-108.3421
107,108000,-113.7994
109,110000,-83.494
111,112000,-90.1358
113,114000,-51.7051
115,116000,-101.9705
117,118000,-113.3255
119,120000,-111.4886
121,122000,-83.2209
123,124000,-83.6266
125,126000,-98.0126
127,128000,-53.6696
129,130000,-115.031
131,132000,-81.302
133,134000,-112.7813
135,136000,-54.9952
137,138000,-37.583
139,140000,-14.9683
141,142000,-41.5986
143,144000,-80.1491
145,146000,-122.4452
147,148000,-120.6532
149,150000,-103.9854
151,152000,-68.7278
153,154000,-101.9917
155,156000,-113.4706
157,158000,-104.8472
159,160000,-120.8238
161,162000,-113.8142
163,164000,-86.6086
165,166000,-83.3511
167,168000,-74.0667
169,170000,-68.9536
171,172000,-25.4227
173,174000,-36.5044
175,176000,-100.5376
177,178000,-69.588
179,180000,-100.1797
181,182000,-64.9777
183,184000,-42.8865
185,186000,-43.5593
187,188000,111.3683
189,190000,226.2096
191,192000,-22.3588
193,194000,103.4849
195,196000,-39.7991
197,198000,13.0637
199,200000,95.57
201,202000,-12.4022
203,204000,66.0995
205,206000,172.5061
207,208000,41.7384
209,210000,55.8128
211,212000,58.215
213,214000,144.3534
215,216000,77.1421
217,218000,88.9447
219,220000,31.2771
221,222000,2.0375
223,224000,100.3697
225,226000,77.1513
227,228000,203.4637
229,230000,57.9266
231,232000,-1.405
233,234000,66.46
235,236000,44.5182
237,238000,196.089
239,240000,82.2224
241,242000,152.4556
243,244000,90.691
245,246000,157.9403
247,248000,161.4767
249,250000,124.3149
251,252000,77.7732
253,254000,224.7325
255,256000,530.0296
257,258000,156.1381
259,260000,103.1571
261,262000,316.1546
263,264000,207.4648
265,266000,170.2527
267,268000,210.2345
269,270000,105.2082
271,272000,86.0557
273,274000,85.8066
275,276000,175.7601
277,278000,249.9404
279,280000,115.6118
281,282000,352.819
283,284000,72.6342
285,286000,298.5391
287,288000,218.551
289,290000,166.8868
291,292000,178.8793
293,294000,202.3827
295,296000,320.4198
297,298000,277.7358
299,300000,243.3014
301,302000,248.1094
303,304000,203.0804
305,306000,382.1083
307,308000,72.7518
309,310000,234.5696
311,312000,110.5894
313,314000,141.2935
315,316000,522.0336
317,318000,324.7952
319,320000,198.0793
321,322000,281.8672
323,324000,438.15
325,326000,122.2337
327,328000,439.8711
329,330000,348.8798
331,332000,231.0843
333,334000,121.6604
335,336000,136.4171
337,338000,130.7347
339,340000,205.2062
341,342000,172.9393
343,344000,155.8514
345,346000,247.3538
347,348000,258.7668
349,350000,189.3274
351,352000,113.9008
353,354000,270.536
355,356000,160.9943
357,358000,267.0514
359,360000,460.1953
361,362000,330.3255
363,364000,317.2121
365,366000,198.4365
367,368000,209.3011
369,370000,259.4645
371,372000,374.4669
373,374000,202.448
375,376000,376.339
377,378000,440.0174
379,380000,209.9467
381,382000,563.8702
383,384000,447.3518
385,386000,621.9096
387,388000,434.7971
389,390000,224.5802
391,392000,455.4453
393,394000,244.0557
395,396000,315.4347
397,398000,479.3209
399,400000,584.7814
401,402000,327.5569
403,404000,665.5198
405,406000,331.7213
407,408000,291.0262
409,410000,774.6489
411,412000,317.6537
413,414000,500.9632
415,416000,636.0492
417,418000,187.6273
419,420000,475.3581
421,422000,292.1758
423,424000,395.7344
425,426000,518.395
427,428000,325.1343
429,430000,268.52
431,432000,842.7674
433,434000,400.6445
435,436000,700.2777
437,438000,668.2761
439,440000,570.6986
441,442000,671.8554
443,444000,495.2294
445,446000,651.5987
447,448000,377.2387
449,450000,659.1763
451,452000,699.7165
453,454000,320.0437
455,456000,671.5392
457,458000,577.7813
459,460000,429.7999
461,462000,644.2413
463,464000,520.9528
465,466000,718.7864
467,468000,836.5359
469,470000,642.8147
471,472000,503.757
473,474000,412.3964
475,476000,743.0347
477,478000,625.0576
479,480000,1149.9128
481,482000,447.3132
483,484000,650.9391
485,486000,790.2085
487,488000,730.9554
489,490000,725.9392
491,492000,501.6763
493,494000,510.7883
495,496000,685.4703
497,498000,653.7794
499,500000,605.6994
501,502000,523.8017
503,504000,501.9893
505,506000,577.1912
507,508000,612.9623
509,510000,655.4459
511,512000,517.734
513,514000,724.3043
515,516000,591.9398
517,518000,617.6092
519,520000,476.3571
521,522000,692.6308
523,524000,630.1715
525,526000,658.9376
527,528000,706.7897
529,530000,882.9174
531,532000,1218.7179
533,534000,981.2365
535,536000,1416.5561
537,538000,1660.925
539,540000,1362.275
541,542000,1191.8342
543,544000,1450.2181
545,546000,829.2484
547,548000,500.6419
549,550000,484.0244
551,552000,535.3903
553,554000,580.2196
555,556000,529.9845
557,558000,658.1076
559,560000,554.5638
561,562000,635.6909
563,564000,452.2942
565,566000,582.0928
567,568000,604.3
569,570000,564.5125
571,572000,554.5388
573,574000,580.1226
575,576000,513.9229
577,578000,660.4214
579,580000,636.9632
581,582000,449.3537
583,584000,701.6311
585,586000,455.9394
587,588000,595.9118
589,590000,527.2087
591,592000,440.0649
593,594000,625.4562
595,596000,578.2548
597,598000,443.9638
599,600000,576.046
601,602000,498.77
603,604000,506.1676
605,606000,484.1165
607,608000,389.0758
609,610000,558.4457
611,612000,432.9334
613,614000,568.0512
615,616000,498.2073
617,618000,443.3662
619,620000,456.4121
