episode,timestep,reward
1,1000,-96.8772
3,2000,-75.9413
5,3000,-89.5122
7,4000,-102.8628
9,5000,-93.2426
11,6000,-76.1864
13,7000,-85.9666
15,8000,-79.0829
17,9000,-80.4529
19,10000,-68.3177
21,11000,-59.99
23,12000,-118.6022
25,13000,-81.5326
27,14000,-78.9277
29,15000,-73.6014
31,16000,-45.5207
33,17000,-68.3698
35,18000,-46.8051
37,19000,-80.3467
39,20000,-42.9657
41,21000,-64.4297
43,22000,-53.4754
45,23000,-70.8405
47,24000,-80.9198
49,25000,-42.1607
51,26000,-24.076
53,27000,-32.8128
55,28000,-42.8753
57,29000,-59.3503
59,30000,-70.288
61,31000,-53.7206
63,32000,-28.4162
65,33000,-38.4204
67,34000,-56.8095
69,35000,-66.373
71,36000,-35.2839
73,37000,-37.7371
75,38000,-22.1385
77,39000,-6.4333
79,40000,-33.2804
81,41000,-44.4837
83,42000,-22.1831
85,43000,-53.1672
87,44000,-68.453
89,45000,-16.4096
91,46000,-45.4775
93,47000,-91.2984
95,48000,-54.7987
97,49000,33.0895
99,50000,11.5671
101,51000,-24.6801
103,52000,-46.8869
105,53000,-33.2001
107,54000,-17.0891
109,55000,-41.3572
111,56000,-32.818
113,57000,-38.8909
115,58000,33.7472
117,59000,15.0002
119,60000,-51.2748
121,61000,26.5322
123,62000,-18.7226
125,63000,-41.7608
127,64000,-15.6525
129,65000,72.6559
131,66000,8.1458
133,67000,193.0976
135,68000,-39.1691
137,69000,-36.7396
139,70000,-4.9694
141,71000,-13.2064
143,72000,12.3867
145,73000,113.595
147,74000,-40.3732
149,75000,69.5737
151,76000,10.6028
153,77000,29.9497
155,78000,43.4549
157,79000,-20.8653
159,80000,43.1085
161,81000,27.493
163,82000,93.0457
165,83000,-6.189
167,84000,64.9862
169,85000,102.1706
171,86000,-12.1471
173,87000,-8.8398
175,88000,105.8594
177,89000,98.5348
179,90000,47.636
181,91000,-8.3478
183,92000,11.0247
185,93000,54.5733
187,94000,199.5558
189,95000,181.7855
191,96000,69.2592
193,97000,-6.7111
195,98000,20.9194
197,99000,63.0124
199,100000,69.417
201,101000,10.4184
203,102000,154.4718
205,103000,132.7021
207,104000,75.0646
209,105000,56.3337
211,106000,185.792
213,107000,70.8279
215,108000,71.1374
217,109000,30.6883
219,110000,89.877
221,111000,30.0728
223,112000,58.2611
225,113000,93.5229
227,114000,200.953
229,115000,145.5768
231,116000,259.5887
233,117000,132.7981
235,118000,224.3369
237,119000,290.9504
239,120000,262.985
241,121000,202.8766
243,122000,294.5223
245,123000,292.7314
247,124000,588.5642
249,125000,199.3956
251,126000,410.2291
253,127000,61.2011
255,128000,95.1071
257,129000,191.4615
259,130000,232.1725
261,131000,439.6763
263,132000,329.1516
265,133000,379.503
267,134000,297.9782
269,135000,121.685
271,136000,390.8442
273,137000,208.3107
275,138000,546.1956
277,139000,618.9527
279,140000,452.0967
281,141000,137.7225
283,142000,220.9191
285,143000,89.8803
287,144000,549.2802
289,145000,314.9492
291,146000,49.3445
293,147000,382.9792
295,148000,559.888
297,149000,375.1467
299,150000,285.1768
301,151000,468.806
303,152000,424.0328
305,153000,195.7379
307,154000,281.8032
309,155000,631.7413
311,156000,161.9607
313,157000,140.1917
315,158000,71.7501
317,159000,569.2487
319,160000,525.8527
321,161000,436.5325
323,162000,233.3706
325,163000,304.7573
327,164000,364.148
329,165000,429.4127
331,166000,281.3781
333,167000,480.6451
335,168000,401.2783
337,169000,327.2972
339,170000,177.6259
341,171000,278.9374
343,172000,281.1028
345,173000,396.8975
347,174000,252.8686
349,175000,60.6487
351,176000,12.1408
353,177000,768.0064
355,178000,302.6591
357,179000,429.4761
359,180000,209.8396
361,181000,388.3704
363,182000,164.4099
365,183000,66.0098
367,184000,634.0944
369,185000,179.3306
371,186000,290.6736
373,187000,490.2868
375,188000,643.4512
377,189000,44.0638
379,190000,419.9401
381,191000,99.5495
383,192000,543.9992
385,193000,149.8148
387,194000,369.6072
389,195000,972.3945
391,196000,42.0315
393,197000,469.7594
395,198000,395.322
397,199000,483.9383
399,200000,6.9124
401,201000,177.2457
403,202000,299.6411
405,203000,504.9511
407,204000,506.576
409,205000,287.4388
411,206000,694.7192
413,207000,183.0868
415,208000,117.9414
417,209000,145.4481
419,210000,532.8927
421,211000,519.5347
423,212000,263.9072
425,213000,470.1711
427,214000,332.3373
429,215000,549.5589
431,216000,527.008
433,217000,411.2102
435,218000,296.469
437,219000,327.685
439,220000,278.9528
441,221000,128.9914
443,222000,673.3061
445,223000,266.2519
447,224000,350.627
449,225000,703.0924
451,226000,431.7211
453,227000,137.7784
455,228000,249.1566
457,229000,339.0532
459,230000,455.9729
461,231000,236.7191
463,232000,449.7796
465,233000,269.7164
467,234000,562.9605
469,235000,75.0029
471,236000,433.7259
473,237000,620.1837
475,238000,314.2967
477,239000,675.9398
479,240000,232.4533
481,241000,469.576
483,242000,564.7535
485,243000,179.3601
487,244000,492.7001
489,245000,357.8405
491,246000,554.5585
493,247000,139.7944
495,248000,414.185
497,249000,143.8376
499,250000,529.4877
501,251000,539.7141
503,252000,174.3669
505,253000,329.6248
507,254000,254.1474
509,255000,722.7717
