episode,timestep,reward
1,2000,-626.9008
3,4000,-724.4628
5,6000,-741.5851
7,8000,-766.4668
9,10000,-760.2635
11,12000,-723.5547
13,14000,-669.4721
15,16000,-666.725
17,18000,-740.0012
19,20000,-610.6138
21,22000,-596.0692
23,24000,-398.3412
25,26000,-703.3485
27,28000,-650.4712
29,30000,-747.2941
31,32000,-713.4052
33,34000,-604.8681
35,36000,-675.9088
37,38000,-736.8904
39,40000,-780.6824
41,42000,-717.1865
43,44000,-703.5409
45,46000,-698.8798
47,48000,-715.37
49,50000,-418.5794
51,52000,-704.084
53,54000,-705.4486
55,56000,-673.132
57,58000,-707.5117
59,60000,-724.0725
61,62000,-437.7619
63,64000,-597.468
65,66000,-677.9129
67,68000,-689.3451
69,70000,-661.8806
71,72000,-636.5758
73,74000,-606.4112
75,76000,-588.3912
77,78000,-606.3939
79,80000,-707.9212
81,82000,-440.5572
83,84000,-676.2218
85,86000,-653.3483
87,88000,-599.3783
89,90000,-627.2302
91,92000,-631.429
93,94000,-586.1123
95,96000,-420.661
97,98000,-705.5547
99,100000,-681.3792
101,102000,-322.3076
103,104000,-473.7892
105,106000,-534.331
107,108000,-300.746
109,110000,-122.5582
111,112000,-602.8767
113,114000,-600.642
115,116000,-130.2822
117,118000,-370.7546
119,120000,-523.2755
121,122000,-513.5909
123,124000,-617.7541
125,126000,-653.983
127,128000,-403.8994
129,130000,-532.2681
131,132000,190.1395
133,134000,-638.7737
135,136000,-416.3206
137,138000,-600.1506
139,140000,-554.8147
141,142000,-322.0985
143,144000,-528.524
145,146000,-242.0747
147,148000,-240.2758
149,150000,45.0065
151,152000,-220.2578
153,154000,-682.9393
155,156000,-674.6917
157,158000,-657.2086
159,160000,-477.6778
161,162000,-340.4137
163,164000,-462.5756
165,166000,-272.9863
167,168000,-455.6852
169,170000,-515.9865
171,172000,-613.5615
173,174000,-490.2428
175,176000,-667.835
177,178000,-495.5135
179,180000,-498.5892
181,182000,-561.9294
183,184000,-661.5446
185,186000,-477.3824
187,188000,-417.1989
189,190000,57.7326
191,192000,-313.476
193,194000,-326.2131
195,196000,-542.2881
197,198000,-66.1261
199,200000,-468.0661
201,202000,-589.2959
203,204000,-480.7235
205,206000,-556.3917
207,208000,-438.6978
209,210000,-113.8878
211,212000,-62.4827
213,214000,-170.7108
215,216000,-154.3859
217,218000,-350.9541
219,220000,-375.3569
221,222000,-5.8928
223,224000,-581.6075
225,226000,-615.937
227,228000,393.4476
229,230000,-437.6128
231,232000,-352.1544
233,234000,-472.3796
235,236000,-278.2105
237,238000,-463.4907
239,240000,-170.5878
241,242000,-540.1477
243,244000,-545.8992
245,246000,-342.5928
247,248000,-466.2504
249,250000,-457.9907
251,252000,-492.3337
253,254000,-203.1738
255,256000,-224.0198
257,258000,42.6145
259,260000,88.5501
261,262000,-301.1859
263,264000,-257.8882
265,266000,-495.8505
267,268000,-502.4247
269,270000,-532.2382
271,272000,-377.1371
273,274000,-583.6463
275,276000,-449.2656
277,278000,-589.9541
279,280000,13.6109
281,282000,-440.4459
283,284000,-83.5171
285,286000,-371.0035
287,288000,-511.7916
289,290000,-452.6849
291,292000,-369.841
293,294000,-339.5014
295,296000,44.3005
297,298000,-420.3306
299,300000,-185.771
301,302000,150.209
303,304000,-171.2217
305,306000,-465.9109
307,308000,-447.2496
309,310000,-66.9643
311,312000,-434.0978
313,314000,-246.0063
315,316000,311.3822
317,318000,-438.56
319,320000,-25.3887
321,322000,2.1113
323,324000,-346.8217
325,326000,-317.6356
327,328000,-498.9203
329,330000,-168.4049
331,332000,-108.8886
333,334000,108.9711
335,336000,155.6032
337,338000,331.5719
339,340000,99.9004
341,342000,387.4797
343,344000,701.6913
345,346000,688.3899
347,348000,437.6499
349,350000,378.0203
351,352000,429.2031
353,354000,595.8069
355,356000,256.6415
357,358000,521.2334
359,360000,389.741
361,362000,505.1633
363,364000,544.6961
365,366000,774.183
367,368000,395.2708
369,370000,243.565
371,372000,555.5169
373,374000,466.9814
375,376000,542.1031
377,378000,525.8816
379,380000,665.9771
381,382000,709.3936
383,384000,973.8871
385,386000,718.8335
387,388000,522.9281
389,390000,609.1195
391,392000,598.2113
393,394000,718.2482
395,396000,883.5169
397,398000,611.287
399,400000,697.3858
401,402000,855.6845
403,404000,782.7786
405,406000,855.7608
407,408000,778.4176
409,410000,794.9247
411,412000,603.7259
413,414000,730.7257
415,416000,354.5653
417,418000,271.7021
419,420000,645.0929
421,422000,636.0706
423,424000,629.0833
425,426000,521.5153
427,428000,615.7122
429,430000,643.5751
431,432000,713.5102
433,434000,448.8089
435,436000,674.8382
437,438000,462.3419
439,440000,576.5401
441,442000,477.6452
443,444000,686.4712
445,446000,574.5639
447,448000,448.888
449,450000,464.7992
451,452000,429.1303
453,454000,486.061
455,456000,505.9443
457,458000,777.1619
459,460000,656.9548
461,462000,706.3292
463,464000,855.158
465,466000,1043.2691
467,468000,961.3341
469,470000,877.1066
471,472000,890.1022
473,474000,862.5161
475,476000,792.0813
477,478000,559.1477
479,480000,640.8958
481,482000,782.8656
483,484000,813.4614
485,486000,960.6522
487,488000,883.6375
489,490000,896.6385
491,492000,964.2703
493,494000,923.8656
495,496000,803.551
497,498000,980.8724
499,500000,841.5162
501,502000,689.4263
503,504000,945.14
505,506000,997.7626
507,508000,780.2526
509,510000,778.5182
511,512000,1087.6071
513,514000,932.334
515,516000,870.7909
517,518000,839.7937
519,520000,846.0597
521,522000,816.9794
523,524000,777.8222
525,526000,893.719
527,528000,878.7472
529,530000,917.9335
531,532000,900.9136
533,534000,719.0199
535,536000,1138.851
537,538000,1010.6359
539,540000,783.4498
541,542000,707.3673
543,544000,745.9006
545,546000,640.704
547,548000,497.3681
549,550000,519.894
551,552000,365.4527
553,554000,455.6404
555,556000,498.0164
557,558000,459.1224
559,560000,264.7083
561,562000,11.2285
563,564000,490.2566
565,566000,175.1775
567,568000,696.3143
569,570000,699.6654
571,572000,811.6403
573,574000,987.5323
575,576000,851.6331
577,578000,591.4518
579,580000,595.6444
581,582000,571.7704
583,584000,780.3187
585,586000,745.7592
587,588000,1063.2473
589,590000,886.8681
591,592000,715.7691
593,594000,489.2249
595,596000,704.0675
597,598000,582.0606
599,600000,634.3245
601,602000,749.2071
603,604000,848.9112
605,606000,1069.2003
607,608000,1021.1098
609,610000,1042.3689
611,612000,1093.1121
613,614000,1022.2003
615,616000,811.8705
617,618000,734.4686
619,620000,439.1244
621,622000,126.3033
623,624000,-365.7501
625,626000,-422.7147
627,628000,-380.7731
629,630000,-0.1908
631,632000,132.2589
633,634000,330.2115
635,636000,716.2963
637,638000,248.0004
639,640000,181.6184
641,642000,-16.527
643,644000,-473.465
645,646000,-588.3605
647,648000,-502.5357
649,650000,-233.3803
651,652000,103.4575
653,654000,663.5342
655,656000,990.8655
657,658000,561.1422
659,660000,0.4749
661,662000,703.2138
663,664000,853.5928
665,666000,880.7394
667,668000,963.9587
669,670000,957.7812
