episode,timestep,reward
1,2000,-158.8187
3,4000,-119.1978
5,6000,-137.9629
7,8000,-144.3447
9,10000,-101.6217
11,12000,-37.3429
13,14000,-114.6619
15,16000,-136.9047
17,18000,-167.0238
19,20000,-13.4821
21,22000,-169.2619
23,24000,-156.2359
25,26000,-116.9051
27,28000,-66.1683
29,30000,-122.0741
31,32000,11.7885
33,34000,-91.9992
35,36000,-40.2283
37,38000,-75.307
39,40000,-114.6816
41,42000,-101.3462
43,44000,-2.9821
45,46000,-149.786
47,48000,-73.7338
49,50000,-65.3274
51,52000,34.207
53,54000,-37.6312
55,56000,86.0906
57,58000,-46.5168
59,60000,-45.7225
61,62000,-100.8547
63,64000,-17.3819
65,66000,7.5509
67,68000,7.5398
69,70000,-36.477
71,72000,-67.4986
73,74000,-120.2127
75,76000,81.7227
77,78000,45.9977
79,80000,236.5502
81,82000,-45.6019
83,84000,-35.0687
85,86000,-78.0779
87,88000,-38.0396
89,90000,75.3992
91,92000,67.2239
93,94000,46.9607
95,96000,16.5961
97,98000,72.7855
99,100000,-61.7263
101,102000,47.7117
103,104000,-125.356
105,106000,448.4736
107,108000,133.0706
109,110000,-45.3955
111,112000,335.5806
113,114000,-37.134
115,116000,93.5126
117,118000,-47.1725
119,120000,270.5712
121,122000,-117.7348
123,124000,1.5055
125,126000,238.814
127,128000,319.3033
129,130000,80.5108
131,132000,-21.3217
133,134000,94.7048
135,136000,594.3375
137,138000,179.2085
139,140000,188.7297
141,142000,84.0386
143,144000,322.2842
145,146000,273.2954
147,148000,360.576
149,150000,174.9788
151,152000,539.7165
153,154000,274.3124
155,156000,495.3646
157,158000,116.9497
159,160000,474.015
161,162000,459.0034
163,164000,639.1975
165,166000,760.2362
167,168000,-149.574
169,170000,-61.3805
171,172000,302.8692
173,174000,902.1066
175,176000,803.8233
177,178000,1135.1908
179,180000,460.3989
181,182000,311.7369
183,184000,1411.4638
185,186000,717.9151
187,188000,757.0459
189,190000,22.714
191,192000,491.2533
193,194000,736.6611
195,196000,-77.2793
197,198000,655.1381
199,200000,972.8157
201,202000,273.0745
203,204000,1679.7196
205,206000,-198.0885
207,208000,-90.2853
209,210000,410.5638
211,212000,1027.0142
213,214000,827.6861
215,216000,421.2314
217,218000,1007.1054
219,220000,1823.3664
221,222000,1317.1753
223,224000,189.3213
225,226000,-92.2249
227,228000,104.4608
229,230000,-138.9509
231,232000,-81.641
233,234000,267.6783
235,236000,101.0389
237,238000,116.5222
239,240000,49.5939
241,242000,28.7033
243,244000,380.0422
245,246000,-93.0027
247,248000,-117.4006
249,250000,85.4741
251,252000,296.3537
253,254000,459.8481
255,256000,108.4949
257,258000,-53.583
259,260000,34.9153
261,262000,-1.0943
263,264000,-117.4821
265,266000,-94.5705
267,268000,-60.4069
269,270000,-108.2237
271,272000,537.1621
273,274000,590.1836
275,276000,569.4881
277,278000,82.1099
279,280000,293.4844
281,282000,499.6447
283,284000,398.5832
285,286000,-76.385
287,288000,-56.136
289,290000,-95.8314
291,292000,-59.5697
293,294000,-49.6691
295,296000,814.9436
297,298000,-89.1171
299,300000,-67.9842
301,302000,-108.1315
303,304000,420.5415
305,306000,12.2581
307,308000,136.3543
309,310000,-11.693
311,312000,113.8226
313,314000,631.7225
315,316000,259.4536
317,318000,163.4859
319,320000,306.149
321,322000,190.2937
323,324000,-26.3703
325,326000,0.0284
327,328000,-2.3243
329,330000,-41.8591
331,332000,-46.2456
333,334000,976.3074
335,336000,177.1148
337,338000,222.3854
339,340000,43.3022
341,342000,215.2519
343,344000,155.4987
345,346000,30.5529
347,348000,-52.1438
349,350000,609.4384
351,352000,508.9101
353,354000,-54.438
355,356000,150.5538
357,358000,540.0602
359,360000,39.7936
361,362000,1207.1433
363,364000,378.8533
365,366000,55.613
367,368000,96.6465
369,370000,113.4106
371,372000,197.3652
373,374000,81.0283
375,376000,776.244
377,378000,804.4442
379,380000,53.1797
381,382000,594.7831
383,384000,325.6
385,386000,766.6013
387,388000,72.8114
389,390000,683.0231
391,392000,124.246
393,394000,776.4274
395,396000,326.0805
397,398000,312.9331
399,400000,9.6757
401,402000,95.8071
403,404000,17.9319
405,406000,907.1069
407,408000,1112.9621
409,410000,1098.1592
411,412000,1985.9291
413,414000,2886.8653
415,416000,1429.7197
417,418000,1427.8728
419,420000,2975.4805
421,422000,1742.0723
423,424000,236.4474
425,426000,657.8653
427,428000,1079.13
429,430000,1246.3029
431,432000,1253.6589
433,434000,2241.696
435,436000,2450.068
437,438000,3508.0582
439,440000,2979.2057
441,442000,3349.0207
443,444000,2533.9554
445,446000,2183.2725
447,448000,1962.4466
449,450000,3274.8134
451,452000,2943.5267
453,454000,3089.1291
455,456000,1792.917
457,458000,2944.3376
459,460000,2318.0742
461,462000,1992.631
463,464000,2368.8805
465,466000,1797.5284
467,468000,1568.8459
469,470000,2395.9169
471,472000,1202.4802
473,474000,856.5264
475,476000,540.2201
477,478000,1808.0811
479,480000,1714.7312
481,482000,2254.5021
483,484000,2769.1242
485,486000,2311.9755
487,488000,2489.5825
489,490000,2193.8547
491,492000,2018.0361
493,494000,2457.9584
495,496000,3442.4413
497,498000,3172.8611
499,500000,2347.2609
501,502000,2230.3462
503,504000,2857.1609
505,506000,2551.4438
507,508000,2042.815
509,510000,3165.017
511,512000,1769.5327
513,514000,2676.4617
515,516000,3323.6143
517,518000,3704.3014
519,520000,3814.4247
521,522000,3373.3079
523,524000,2941.7169
525,526000,3097.4566
527,528000,2427.8075
529,530000,2940.1425
531,532000,3143.7891
533,534000,2884.4264
535,536000,2336.2795
537,538000,2600.4541
539,540000,2996.346
541,542000,2688.2493
543,544000,2040.2109
545,546000,2006.5052
547,548000,1431.3622
549,550000,1940.5892
551,552000,2745.7307
553,554000,2561.1428
555,556000,1755.0704
557,558000,1653.2256
559,560000,1880.0507
561,562000,1900.5988
563,564000,1824.5767
565,566000,997.0634
567,568000,267.3469
569,570000,812.4254
571,572000,1172.2331
573,574000,546.5272
575,576000,1192.5214
577,578000,1117.4564
579,580000,1277.2405
581,582000,1928.2459
583,584000,1770.1406
585,586000,2389.1174
