episode,timestep,reward
1,1000,-206.0294
3,2000,-147.9954
5,3000,-152.5727
7,4000,-159.7257
9,5000,-162.1397
11,6000,-167.4959
13,7000,-156.3123
15,8000,-156.7764
17,9000,-95.7058
19,10000,-137.5183
21,11000,-225.1173
23,12000,-126.2439
25,13000,-133.0994
27,14000,-61.7536
29,15000,-149.0329
31,16000,-161.4235
33,17000,-133.8165
35,18000,-44.9745
37,19000,-139.7618
39,20000,-104.6885
41,21000,-102.6426
43,22000,-62.4238
45,23000,60.4948
47,24000,-100.0739
49,25000,-123.6427
51,26000,-65.721
53,27000,-91.1489
55,28000,-34.096
57,29000,-85.4391
59,30000,43.0294
61,31000,-13.6901
63,32000,-100.2631
65,33000,130.6489
67,34000,-51.5395
69,35000,-75.556
71,36000,-3.8087
73,37000,35.437
75,38000,-105.5643
77,39000,-101.3847
79,40000,-60.13
81,41000,-35.0243
83,42000,62.4934
85,43000,-71.257
87,44000,18.3491
89,45000,-49.8264
91,46000,-14.3071
93,47000,-55.4053
95,48000,291.1107
97,49000,26.569
99,50000,-52.3308
101,51000,126.0889
103,52000,161.3343
105,53000,162.1468
107,54000,81.7653
109,55000,-45.705
111,56000,40.0343
113,57000,101.5937
115,58000,-12.9083
117,59000,90.9324
119,60000,289.8328
121,61000,1.9819
123,62000,75.0354
125,63000,96.0005
127,64000,245.2506
129,65000,-94.7244
131,66000,372.842
133,67000,168.9748
135,68000,139.7202
137,69000,353.0289
139,70000,175.9871
141,71000,242.0656
