episode,timestep,reward
1,1000,-99.4206
3,2000,-142.0678
5,3000,-160.4885
7,4000,-149.8934
9,5000,-119.8376
11,6000,-159.0297
13,7000,-168.9919
15,8000,-134.6352
17,9000,-133.36
19,10000,-152.2985
21,11000,-127.016
23,12000,-130.3145
25,13000,-135.0744
27,14000,-148.4308
29,15000,-147.1186
31,16000,-67.6902
33,17000,-120.0265
35,18000,-86.5861
37,19000,-114.5676
39,20000,-43.7714
41,21000,-40.9832
43,22000,-97.196
45,23000,-86.3988
47,24000,31.5089
49,25000,1.8923
51,26000,26.8691
53,27000,-83.6845
55,28000,-55.9846
57,29000,-28.9353
59,30000,32.8742
61,31000,-93.0533
63,32000,7.6367
65,33000,-62.0919
67,34000,55.6215
69,35000,-57.1435
71,36000,59.5659
73,37000,-51.589
75,38000,-33.2221
77,39000,15.1456
79,40000,-62.568
81,41000,-65.0443
83,42000,-69.2709
85,43000,-40.2857
87,44000,-35.2086
89,45000,141.6174
91,46000,-94.3807
93,47000,-89.3147
95,48000,164.51
97,49000,-56.1003
99,50000,-44.1783
101,51000,-105.3483
103,52000,-17.5323
105,53000,-14.8028
107,54000,-63.1728
109,55000,39.6217
111,56000,-108.9645
113,57000,-51.6971
115,58000,32.4797
117,59000,27.8819
119,60000,-17.7759
121,61000,-37.8384
123,62000,-43.1883
125,63000,125.8083
127,64000,142.7433
129,65000,127.7607
131,66000,-7.976
133,67000,28.893
135,68000,-21.7074
137,69000,58.9023
139,70000,69.6374
141,71000,14.197
143,72000,82.1902
145,73000,76.9926
147,74000,5.7531
149,75000,-0.0184
151,76000,265.114
153,77000,16.5946
155,78000,-54.2202
157,79000,25.9477
159,80000,90.5674
161,81000,130.5348
163,82000,35.2271
165,83000,65.7401
167,84000,222.8511
169,85000,66.3282
171,86000,11.223
173,87000,245.4431
175,88000,90.0856
177,89000,125.6627
179,90000,259.8482
181,91000,402.9713
183,92000,154.5574
185,93000,151.9906
187,94000,19.244
189,95000,113.511
191,96000,238.1137
193,97000,31.0483
195,98000,76.5697
197,99000,101.2038
199,100000,259.7438
201,101000,171.2341
203,102000,334.5263
205,103000,191.2237
207,104000,220.5882
209,105000,319.2484
211,106000,537.3633
213,107000,124.233
215,108000,135.8306
217,109000,775.6591
219,110000,149.962
221,111000,211.9436
223,112000,30.6449
225,113000,274.4843
227,114000,192.2786
229,115000,185.3444
231,116000,279.0792
233,117000,195.5126
235,118000,87.1319
237,119000,256.4228
239,120000,259.4155
241,121000,339.8821
243,122000,233.3633
245,123000,59.6324
247,124000,245.5448
249,125000,358.7308
251,126000,649.5981
253,127000,221.2339
255,128000,252.0524
257,129000,318.7472
259,130000,589.497
261,131000,426.3007
263,132000,258.1344
265,133000,651.1743
267,134000,517.2918
269,135000,253.8747
271,136000,495.7495
273,137000,451.543
275,138000,580.9591
277,139000,386.6148
279,140000,553.4331
281,141000,532.0851
283,142000,336.2404
285,143000,350.4539
287,144000,622.4467
289,145000,336.351
291,146000,308.5851
293,147000,505.315
295,148000,301.1618
297,149000,178.1003
299,150000,457.7406
301,151000,321.3455
303,152000,516.3179
305,153000,542.9955
307,154000,682.7058
309,155000,591.6036
311,156000,375.6094
313,157000,825.1906
315,158000,662.8975
317,159000,354.2197
319,160000,339.2435
321,161000,605.1107
323,162000,562.1784
325,163000,194.3105
327,164000,202.7171
329,165000,317.7082
331,166000,508.7134
333,167000,540.3286
335,168000,639.7436
337,169000,865.8533
339,170000,402.6733
341,171000,544.8299
343,172000,416.8158
345,173000,705.3154
347,174000,798.663
349,175000,349.8405
351,176000,448.7901
353,177000,164.6541
355,178000,440.8657
357,179000,566.4958
359,180000,789.6983
361,181000,855.4337
363,182000,635.9392
365,183000,820.1789
367,184000,717.3064
369,185000,227.896
371,186000,323.561
373,187000,316.6122
375,188000,515.1162
377,189000,602.9981
379,190000,580.8838
381,191000,527.1427
383,192000,567.3483
385,193000,626.1808
387,194000,492.2588
389,195000,854.6273
391,196000,325.5443
393,197000,496.4635
395,198000,803.5779
397,199000,703.776
399,200000,541.6692
401,201000,552.4652
403,202000,1030.1583
405,203000,605.4298
407,204000,890.3325
409,205000,574.0934
411,206000,693.9384
413,207000,1309.4534
415,208000,550.8793
417,209000,445.1614
419,210000,1014.8178
421,211000,909.5076
423,212000,462.4137
425,213000,833.1804
427,214000,545.4638
429,215000,518.3307
431,216000,790.5871
433,217000,1008.768
435,218000,943.9719
437,219000,1019.5038
439,220000,600.9623
441,221000,602.6085
443,222000,907.2475
445,223000,626.0101
447,224000,715.6751
449,225000,700.0932
451,226000,945.8595
453,227000,589.5144
455,228000,930.8384
457,229000,692.1796
459,230000,1038.589
461,231000,983.5106
463,232000,914.0443
465,233000,837.5059
467,234000,836.4375
469,235000,795.9929
471,236000,385.7792
473,237000,349.0916
475,238000,176.1937
477,239000,734.2261
479,240000,568.5932
481,241000,436.2087
483,242000,783.4552
485,243000,756.6743
487,244000,917.2221
489,245000,1065.5981
491,246000,896.3329
493,247000,643.4024
495,248000,1022.6306
497,249000,817.906
499,250000,623.2099
501,251000,998.5157
503,252000,680.3085
505,253000,585.0502
507,254000,815.8594
509,255000,397.7778
511,256000,513.1092
513,257000,756.6949
515,258000,1115.0296
517,259000,762.7536
519,260000,574.1901
521,261000,1124.9867
523,262000,535.4914
525,263000,1030.9626
527,264000,461.3423
529,265000,766.6131
531,266000,615.9109
533,267000,553.1785
535,268000,249.7898
537,269000,225.2876
539,270000,-23.7903
541,271000,-104.8468
543,272000,-69.0128
545,273000,-104.6973
547,274000,9.178
549,275000,-32.4096
551,276000,-30.9784
553,277000,7.925
