episode,timestep,reward
1,2000,-146.5848
3,4000,-165.9463
5,6000,-142.6924
7,8000,-108.6813
9,10000,-149.8042
11,12000,-153.527
13,14000,-141.235
15,16000,-137.8482
17,18000,-169.1326
19,20000,-161.0702
21,22000,-144.5063
23,24000,-131.3861
25,26000,-81.831
27,28000,-108.2964
29,30000,-118.8467
31,32000,-101.6174
33,34000,-128.5738
35,36000,-102.7776
37,38000,-120.2657
39,40000,-99.5957
41,42000,-111.3799
43,44000,-117.4635
45,46000,-101.0382
47,48000,-113.0118
49,50000,-87.5418
51,52000,-112.5403
53,54000,-82.4293
55,56000,-66.4547
57,58000,-106.0514
59,60000,-104.5746
61,62000,-94.1244
63,64000,-78.6437
65,66000,-68.5261
67,68000,-96.2197
69,70000,-86.2221
71,72000,-97.8372
73,74000,-19.1117
75,76000,-106.6528
77,78000,-96.048
79,80000,-40.7236
81,82000,-33.6752
83,84000,-35.6286
85,86000,-28.7486
87,88000,-61.7936
89,90000,-81.523
91,92000,-56.6975
93,94000,-56.5603
95,96000,-54.0521
97,98000,-44.4653
99,100000,-31.7492
101,102000,-21.9104
103,104000,-66.7069
105,106000,-48.3056
107,108000,-38.4714
109,110000,-45.3525
111,112000,-121.6395
113,114000,-45.3807
115,116000,-47.2457
117,118000,-28.2599
119,120000,-21.594
121,122000,-52.9468
123,124000,-67.5801
125,126000,-59.0231
127,128000,-45.7065
129,130000,-15.9538
131,132000,-16.3738
133,134000,-39.3116
135,136000,-31.802
137,138000,-36.5387
139,140000,-19.3326
141,142000,-17.5686
143,144000,-29.2369
145,146000,-8.91
147,148000,-23.4354
149,150000,-30.2024
151,152000,-51.1108
153,154000,-54.0475
155,156000,-34.1642
157,158000,22.7461
159,160000,-12.5154
161,162000,35.1268
163,164000,-20.4325
165,166000,-22.6648
167,168000,-19.5814
169,170000,1.5968
171,172000,-24.9469
173,174000,-43.077
175,176000,-14.1279
177,178000,-31.7712
179,180000,10.6986
181,182000,-30.06
183,184000,54.233
185,186000,17.5939
187,188000,-43.3135
189,190000,-13.5038
191,192000,-19.3831
193,194000,-25.8471
195,196000,10.1423
197,198000,36.2925
199,200000,11.9122
201,202000,73.8419
203,204000,43.9368
205,206000,33.8711
207,208000,88.7663
209,210000,65.5594
211,212000,102.5168
213,214000,-2.8334
215,216000,-53.2551
217,218000,-16.6552
219,220000,-0.8472
221,222000,-19.406
223,224000,-25.3623
225,226000,-70.9596
227,228000,-38.2572
229,230000,-25.4228
231,232000,25.4764
233,234000,-87.6755
235,236000,-38.0763
237,238000,-61.217
239,240000,-8.2784
241,242000,-16.4432
243,244000,-18.1303
245,246000,-61.1072
247,248000,29.3847
249,250000,-11.7451
251,252000,-45.7439
253,254000,34.3121
255,256000,-70.9925
257,258000,-40.082
259,260000,-50.8151
261,262000,-3.0869
263,264000,-4.1844
265,266000,-87.5893
267,268000,-10.4168
269,270000,-30.5415
271,272000,-9.9512
273,274000,3.9239
275,276000,-49.4641
277,278000,-36.1585
279,280000,-82.6514
281,282000,-63.7073
283,284000,-6.2227
285,286000,-43.041
287,288000,5.1109
289,290000,-25.6014
291,292000,11.823
