episode,timestep,reward
327,328000,941.9132
329,330000,1048.7089
331,332000,1229.7222
333,334000,1011.6014
335,336000,997.2954
337,338000,998.0079
339,340000,1246.5501
341,342000,1095.8606
343,344000,1258.2342
345,346000,1402.7136
347,348000,1030.3489
349,350000,1038.2962
351,352000,1174.1022
353,354000,1243.5715
355,356000,1250.4856
357,358000,1327.7487
359,360000,1163.0592
361,362000,964.1586
363,364000,885.3286
365,366000,796.5481
367,368000,1285.3642
369,370000,1386.7292
371,372000,1249.0902
373,374000,1209.0902
375,376000,963.0268
377,378000,1417.0742
379,380000,1428.5406
381,382000,1274.9302
383,384000,1402.0579
385,386000,1277.0088
387,388000,1709.0674
389,390000,1270.4564
391,392000,1319.2386
393,394000,1501.6703
395,396000,1164.0149
397,398000,1469.6642
399,400000,1226.8874
401,402000,1239.6059
403,404000,1056.0345
405,406000,1529.4946
407,408000,1360.0551
409,410000,1158.4071
411,412000,1715.115
413,414000,1361.6842
415,416000,1117.5892
417,418000,1561.7577
419,420000,1350.0847
421,422000,928.2542
423,424000,1149.8557
425,426000,1376.8939
427,428000,1460.5746
429,430000,1384.2292
431,432000,1245.7582
433,434000,1267.2348
435,436000,1111.4357
437,438000,948.7633
439,440000,1154.4222
441,442000,1173.3673
443,444000,1084.8321
445,446000,1098.5637
447,448000,1534.7885
449,450000,1340.7693
451,452000,1487.6891
453,454000,1099.1236
455,456000,981.4425
457,458000,1185.2165
459,460000,1498.6945
461,462000,1301.9549
463,464000,989.5987
465,466000,1291.534
467,468000,1417.1422
469,470000,1251.7969
471,472000,1373.2614
473,474000,1316.4599
475,476000,1301.1593
477,478000,1481.4565
479,480000,1560.9974
481,482000,1371.251
483,484000,1218.413
485,486000,1490.2192
487,488000,1110.4295
489,490000,1477.232
491,492000,1510.7155
493,494000,1441.2367
495,496000,1618.5416
497,498000,1066.1977
499,500000,1310.2286
501,502000,1236.7287
503,504000,1632.6561
505,506000,1576.7602
507,508000,1147.3756
509,510000,1356.9164
511,512000,1311.706
513,514000,1263.6922
515,516000,1596.9548
517,518000,1653.5296
519,520000,1064.5623
521,522000,1204.1943
523,524000,1676.7309
525,526000,1358.1975
527,528000,1834.2994
529,530000,1298.1004
531,532000,1175.1928
533,534000,1392.0963
535,536000,1387.1314
537,538000,1116.412
539,540000,1572.1808
541,542000,1556.226
543,544000,1474.6579
545,546000,1588.8483
547,548000,1356.9805
549,550000,1392.9384
551,552000,1270.0228
553,554000,1648.8225
555,556000,1425.9706
557,558000,1282.0984
559,560000,1501.006
561,562000,1462.6155
563,564000,1555.0122
565,566000,1863.784
567,568000,1469.4438
569,570000,1196.9293
571,572000,1430.2506
573,574000,1374.3089
575,576000,1408.7083
577,578000,743.7998
579,580000,-26.7622
581,582000,-10.913
583,584000,143.9473
585,586000,71.6044
