episode,timestep,reward
1,2000,-1417.5025
3,4000,-1483.7426
5,6000,-1469.3905
7,8000,-1438.4018
9,10000,-1370.1978
11,12000,-1417.1172
13,14000,-1336.4892
15,16000,-1410.3014
17,18000,-1347.0076
19,20000,-1371.7802
21,22000,-1493.125
23,24000,-1399.1948
25,26000,-1182.3153
27,28000,-1273.5823
29,30000,-1336.8718
31,32000,-1215.3234
33,34000,-1574.5866
35,36000,-1411.9734
37,38000,-1190.4509
39,40000,-1357.0325
41,42000,-1510.041
43,44000,-1459.8612
45,46000,-1322.0396
47,48000,-1453.1584
49,50000,-1383.8102
51,52000,-1451.6503
53,54000,-1230.632
55,56000,-1087.3535
57,58000,-1045.2498
59,60000,-1367.3889
61,62000,-1157.5348
63,64000,-1087.2854
65,66000,-1353.2584
67,68000,-1102.2901
69,70000,-1323.8042
71,72000,-1201.6446
73,74000,-1353.2972
75,76000,-1284.2584
77,78000,-1063.977
79,80000,-1431.3914
81,82000,-463.5141
83,84000,-1100.3246
85,86000,-1428.6974
87,88000,-1094.1916
89,90000,-1359.0993
91,92000,-1356.9033
93,94000,-976.9041
95,96000,-968.5965
97,98000,-1272.407
99,100000,-1005.4478
101,102000,-1222.9651
103,104000,-1299.6377
105,106000,-1493.901
107,108000,-920.0681
109,110000,-1455.9554
111,112000,-1206.2901
113,114000,-1002.0645
115,116000,-1242.5439
117,118000,-1043.0198
119,120000,23.2033
121,122000,-490.8158
123,124000,-839.1603
125,126000,-1193.5161
127,128000,-1297.1864
129,130000,-956.9244
131,132000,-896.0835
133,134000,-740.4743
135,136000,-1378.6206
137,138000,-1128.4392
139,140000,-630.7046
141,142000,-1095.1792
143,144000,-1305.0862
145,146000,-379.8088
147,148000,-1291.2166
149,150000,-950.9944
151,152000,-963.3949
153,154000,-1135.2701
155,156000,-1370.6887
157,158000,-1077.6935
159,160000,-1028.2082
161,162000,-1079.5854
163,164000,-1145.9214
165,166000,-1338.1728
167,168000,-871.6236
169,170000,-924.8496
171,172000,-796.0095
173,174000,-1349.2712
175,176000,-1353.4722
177,178000,-404.357
179,180000,-774.7842
181,182000,-1154.7194
183,184000,-1172.6506
185,186000,-939.9507
187,188000,-1334.9796
189,190000,-326.7932
191,192000,-1148.3475
193,194000,-1217.6229
195,196000,-587.9669
197,198000,-494.5665
199,200000,-1288.5699
201,202000,-1084.9549
203,204000,-855.2438
205,206000,-832.9408
207,208000,-843.6089
209,210000,-766.6308
211,212000,-923.3358
213,214000,-1044.1477
215,216000,-1193.8547
217,218000,-1143.5818
219,220000,-491.4712
221,222000,-323.1782
223,224000,-989.2152
225,226000,-1183.5516
227,228000,-663.1183
229,230000,-1146.5327
231,232000,-981.6676
233,234000,-1338.2782
235,236000,-812.2538
237,238000,-450.8177
239,240000,-358.2275
241,242000,-873.7888
243,244000,-893.8963
245,246000,-871.7291
247,248000,-807.1549
249,250000,-209.6159
251,252000,-584.2865
253,254000,-794.1293
255,256000,-1276.1531
257,258000,-1135.2058
259,260000,-1209.3514
261,262000,-1137.4152
263,264000,-496.5902
265,266000,-1021.1181
267,268000,838.8945
269,270000,-395.3482
271,272000,-577.7079
273,274000,-837.2783
275,276000,-767.5313
277,278000,-639.5315
279,280000,50.0022
281,282000,-670.9461
283,284000,-222.6894
285,286000,-1028.7633
287,288000,-861.5949
289,290000,-1267.8174
291,292000,-167.3972
293,294000,-1332.7754
295,296000,-881.158
297,298000,-345.6187
299,300000,-713.9395
301,302000,-440.8443
303,304000,-888.2499
305,306000,-868.6519
307,308000,-281.9203
309,310000,-284.3357
311,312000,-31.5018
313,314000,-629.7524
315,316000,-1087.1258
317,318000,-222.3849
319,320000,661.2817
321,322000,-953.434
323,324000,-712.0161
325,326000,-669.8917
327,328000,-668.1731
329,330000,-901.6121
331,332000,443.078
333,334000,-832.8278
335,336000,-713.7974
337,338000,-812.2785
339,340000,294.8542
341,342000,-222.8291
343,344000,1014.4655
345,346000,-626.7702
347,348000,500.0356
349,350000,-556.9099
351,352000,-1178.5029
353,354000,-609.0383
355,356000,49.4713
357,358000,-398.8303
359,360000,-412.8512
361,362000,120.0308
363,364000,-687.6194
365,366000,35.4437
367,368000,12.4166
369,370000,-1219.1956
371,372000,388.3795
373,374000,-40.5505
375,376000,-929.0464
377,378000,-568.9974
379,380000,-726.478
381,382000,-270.4476
383,384000,-1260.5392
385,386000,-329.7273
387,388000,-290.0719
389,390000,-499.4202
391,392000,-1232.0019
393,394000,-219.1719
395,396000,-615.826
397,398000,-1233.488
399,400000,-847.2893
401,402000,-681.5473
403,404000,-566.9231
405,406000,-869.8832
407,408000,-922.9123
409,410000,-318.5831
411,412000,-618.024
413,414000,-1010.64
415,416000,-847.9991
417,418000,-969.6814
