episode,timestep,reward
1,1000,-147.6156
3,2000,-133.4265
5,3000,-120.4396
7,4000,-134.5139
9,5000,-151.1015
11,6000,-133.487
13,7000,-108.6375
15,8000,-95.7743
17,9000,-116.359
19,10000,-104.183
21,11000,-88.528
23,12000,-115.1992
25,13000,-113.7384
27,14000,-161.6867
29,15000,-136.7265
31,16000,-151.7775
33,17000,-95.2811
35,18000,-114.1677
37,19000,-164.5585
39,20000,-111.2197
41,21000,-176.7042
43,22000,-96.2733
45,23000,-147.0622
47,24000,-119.1974
49,25000,-121.3101
51,26000,-131.3375
53,27000,-121.5299
55,28000,-118.6746
57,29000,-122.6078
59,30000,-86.1948
61,31000,-110.0538
63,32000,-143.2729
65,33000,-119.1823
67,34000,-102.0198
69,35000,-81.0909
71,36000,-87.6827
73,37000,-115.7634
75,38000,-111.4353
77,39000,-134.1112
79,40000,-157.2202
81,41000,-110.9623
83,42000,-47.4425
85,43000,-92.6339
87,44000,-115.4751
89,45000,-20.4728
91,46000,-164.141
93,47000,-32.7492
95,48000,-115.7365
97,49000,-166.3046
99,50000,-47.1053
101,51000,-96.4032
103,52000,-92.7701
105,53000,-113.8166
107,54000,-20.1963
109,55000,-77.3574
111,56000,-105.1824
113,57000,-104.6438
115,58000,-113.414
117,59000,-83.0804
119,60000,-112.2159
121,61000,-48.8392
123,62000,-109.3789
125,63000,-106.1975
127,64000,-69.058
129,65000,-121.6466
131,66000,-90.6178
133,67000,-95.865
135,68000,-55.1132
137,69000,-14.7314
139,70000,-105.7223
141,71000,-76.7575
143,72000,-127.5251
145,73000,-96.549
147,74000,-17.2388
149,75000,-27.6351
151,76000,-26.3253
153,77000,-85.7499
155,78000,7.7905
157,79000,-109.7029
159,80000,-133.432
161,81000,22.5069
163,82000,-37.4034
165,83000,-55.7459
167,84000,-14.659
169,85000,55.4028
171,86000,-77.7085
173,87000,-103.2942
175,88000,-60.4753
177,89000,40.9854
179,90000,-75.1085
181,91000,109.5944
183,92000,-72.6308
185,93000,-46.3212
187,94000,-54.494
189,95000,-39.9372
191,96000,2.5461
193,97000,42.6678
195,98000,119.7726
197,99000,-41.5464
199,100000,-23.7736
201,101000,171.5544
203,102000,77.34
205,103000,-42.7679
207,104000,168.4809
209,105000,111.4532
211,106000,28.2991
213,107000,181.6249
215,108000,57.6604
217,109000,132.9767
219,110000,103.171
221,111000,17.7888
223,112000,40.082
225,113000,86.8591
227,114000,121.5802
229,115000,43.1972
231,116000,263.8454
233,117000,45.6898
235,118000,71.846
237,119000,56.2589
239,120000,26.5438
241,121000,23.2461
243,122000,83.1425
245,123000,48.4977
247,124000,68.4312
249,125000,143.5919
251,126000,200.3814
253,127000,74.6553
255,128000,36.6286
257,129000,221.2602
259,130000,31.5452
261,131000,67.8433
263,132000,104.4915
265,133000,47.5284
267,134000,79.5954
269,135000,21.4949
271,136000,96.4838
273,137000,200.8573
275,138000,31.9071
277,139000,130.9149
279,140000,121.2469
281,141000,105.227
283,142000,103.8003
285,143000,94.4634
287,144000,100.7715
289,145000,58.2474
