episode,timestep,reward
1,2000,-371.8664
3,4000,-276.2688
5,6000,-370.1534
7,8000,-367.3373
9,10000,-349.9146
11,12000,-300.9337
13,14000,-302.0175
15,16000,-328.95
17,18000,-396.2528
19,20000,-364.963
21,22000,-377.6546
23,24000,-277.9086
25,26000,-325.5952
27,28000,-357.2049
29,30000,-325.0809
31,32000,-363.2601
33,34000,-321.3861
35,36000,-355.9928
37,38000,-371.7592
39,40000,-324.7745
41,42000,-350.8679
43,44000,-380.1466
45,46000,-249.5102
47,48000,-278.4297
49,50000,-361.7119
51,52000,-220.1402
53,54000,-338.1704
55,56000,-363.7159
57,58000,-361.354
59,60000,-347.3598
61,62000,-375.3327
63,64000,-326.7927
65,66000,-338.173
67,68000,58.3217
69,70000,-348.3165
71,72000,-259.9111
73,74000,-140.2131
75,76000,-355.5508
77,78000,-251.1182
79,80000,-130.4091
81,82000,-193.1948
83,84000,-334.5733
85,86000,-273.3511
87,88000,19.7376
89,90000,-310.1907
91,92000,-318.2403
93,94000,-275.4723
95,96000,-142.3771
97,98000,-292.6035
99,100000,92.8168
101,102000,-117.5614
103,104000,-289.0787
105,106000,97.2112
107,108000,100.6073
109,110000,-272.0678
111,112000,-298.423
113,114000,-244.2739
115,116000,-277.523
117,118000,2.6272
119,120000,-334.0203
121,122000,-154.2353
123,124000,-269.7015
125,126000,-149.7608
127,128000,-201.6591
129,130000,202.7552
131,132000,307.6352
133,134000,-284.5688
135,136000,-354.4009
137,138000,-86.9435
139,140000,479.5324
141,142000,-301.4231
143,144000,-120.9055
145,146000,-322.2975
147,148000,-321.72
149,150000,109.1847
151,152000,83.6652
153,154000,-144.9428
155,156000,-210.2241
157,158000,-328.4969
159,160000,-318.3465
161,162000,-275.1895
163,164000,181.0657
165,166000,-155.2009
167,168000,-38.9493
169,170000,150.3539
171,172000,439.9133
173,174000,-271.4653
175,176000,251.0157
177,178000,-61.4615
179,180000,-211.3357
181,182000,-293.1162
183,184000,-172.058
185,186000,-308.1433
187,188000,-89.6133
189,190000,-101.333
191,192000,-92.085
193,194000,363.1697
195,196000,28.3154
197,198000,-137.7081
199,200000,-265.8853
201,202000,237.8268
203,204000,190.2978
