episode,timestep,reward
1,2000,-730.3414
3,4000,-709.1163
5,6000,-691.6683
7,8000,-727.2869
9,10000,-749.3744
11,12000,-729.0038
13,14000,-713.2982
15,16000,-701.7673
17,18000,-659.0264
19,20000,-692.3491
21,22000,-708.0234
23,24000,-718.095
25,26000,-706.7977
27,28000,-638.8133
29,30000,-649.9123
31,32000,-602.3338
33,34000,-643.3146
35,36000,-666.2316
37,38000,-630.0501
39,40000,-611.0748
41,42000,-611.3204
43,44000,-632.071
45,46000,-638.5682
47,48000,-600.803
49,50000,-586.9168
51,52000,-589.782
53,54000,-649.6401
55,56000,-556.5428
57,58000,-410.6416
59,60000,-483.0015
61,62000,-523.0706
63,64000,-521.6139
65,66000,-448.3773
67,68000,-442.0971
69,70000,-366.3904
71,72000,-414.8376
73,74000,-426.2512
75,76000,-416.7513
77,78000,-238.3772
79,80000,-246.2512
81,82000,-340.5268
83,84000,-510.5666
85,86000,-373.3316
87,88000,-449.5922
89,90000,-435.9208
91,92000,-407.5568
93,94000,-303.9177
95,96000,131.5534
97,98000,-349.0142
99,100000,-479.959
101,102000,-361.6696
103,104000,-272.2118
105,106000,-1.2865
107,108000,-14.6727
109,110000,117.016
111,112000,38.2586
113,114000,-170.1105
115,116000,90.8846
117,118000,-257.6796
119,120000,-266.6755
121,122000,-189.0213
123,124000,-21.7857
125,126000,-310.5632
127,128000,-418.6955
129,130000,-143.9898
131,132000,300.7217
133,134000,159.9234
135,136000,230.6013
137,138000,302.058
139,140000,-191.9604
141,142000,-31.7984
143,144000,-107.9534
145,146000,-105.2881
147,148000,241.2509
149,150000,79.7784
151,152000,395.9908
153,154000,66.1477
155,156000,67.3392
157,158000,202.8334
159,160000,-117.6079
161,162000,-44.0929
163,164000,374.2817
165,166000,-222.0784
167,168000,43.5637
169,170000,731.1422
171,172000,374.6532
173,174000,403.4774
175,176000,5.5364
177,178000,-14.9211
179,180000,86.7042
181,182000,61.1658
183,184000,28.4369
185,186000,315.0452
187,188000,197.267
189,190000,361.3402
191,192000,701.4591
193,194000,-34.9243
195,196000,202.2905
197,198000,54.4284
199,200000,365.4179
201,202000,818.4283
203,204000,852.2789
205,206000,812.1341
207,208000,100.8926
209,210000,226.8976
211,212000,336.4306
213,214000,841.103
215,216000,355.799
217,218000,480.3575
219,220000,696.8851
221,222000,413.2358
223,224000,510.3305
225,226000,646.7662
227,228000,492.1775
229,230000,669.759
231,232000,1015.5505
233,234000,431.3162
235,236000,280.0136
237,238000,179.7226
239,240000,477.9484
241,242000,755.3551
243,244000,782.7057
245,246000,816.1791
247,248000,719.9076
249,250000,239.6484
251,252000,976.2845
253,254000,964.3335
255,256000,809.3553
257,258000,465.5377
